ride_id,driver_id,customer_id,car_type,pick_up_location,drop_location,pickup_time,drop_time,total_duration,distance,rate_per_km,fare,ride_status
RID000188,DRV03511,CUS29999,SUV,Santacruz,Vile Parle,2026-02-27 11:49:03,2026-02-27 12:12:03,23,15.0,19,335.0,completed
RID000189,DRV08485,CUS27929,SUV,Powai,Juhu,2025-10-19 11:17:35,2025-10-19 12:13:35,56,15.74,19,349.06,completed
RID000190,DRV07482,CUS43982,Hatchback,Powai,Ghatkopar,2025-08-08 20:09:46,2025-08-08 21:05:46,56,21.18,11,282.98,completed
RID000191,DRV03008,CUS35095,SUV,Andheri,Powai,2025-07-22 04:33:12,2025-07-22 05:56:12,83,28.01,19,582.19,completed
RID000192,DRV03510,CUS37395,SUV,Bandra,Powai,2026-05-26 05:57:18,2026-05-26 07:19:18,82,10.6,19,251.4,completed
RID000193,DRV06025,CUS20694,Hatchback,Powai,Mulund,2025-06-18 13:15:05,2025-06-18 14:05:05,50,28.76,11,366.36,completed
RID000194,DRV04144,CUS36455,SUV,Dadar,Malad,2025-12-26 03:40:50,2025-12-26 04:47:50,67,1.23,19,73.37,completed
RID000195,DRV02230,CUS24161,SUV,Ghatkopar,Juhu,2025-07-24 15:47:58,2025-07-24 16:37:58,50,24.53,19,516.07,completed
RID000196,DRV03294,CUS10804,Sedan,Bandra,Mulund,2025-12-12 16:45:11,2025-12-12 17:24:11,39,7.83,15,167.45,completed
RID000197,DRV07032,CUS20527,Sedan,Vile Parle,Bandra,2025-07-06 10:30:05,2025-07-06 11:01:05,31,29.47,15,492.05,completed
RID000198,DRV03614,CUS26017,Sedan,Dadar,Borivali,2026-03-01 17:56:27,2026-03-01 18:42:27,46,9.36,15,190.4,completed
RID000199,DRV07072,CUS18698,SUV,Bandra,Malad,2025-11-04 12:43:36,2025-11-04 14:06:36,83,16.3,19,359.7,completed
RID000200,DRV04850,CUS13999,Sedan,Andheri,Ghatkopar,2026-02-10 19:11:47,2026-02-10 19:59:47,48,11.57,15,223.55,cancelled
RID000201,DRV03918,CUS00437,Sedan,Kurla,Ghatkopar,2025-11-20 05:13:45,2025-11-20 05:35:45,22,22.63,15,389.45,completed
RID000202,DRV06317,CUS43431,SUV,Vile Parle,Ghatkopar,2026-04-18 02:16:29,2026-04-18 02:50:29,34,1.82,19,84.58,completed
RID000203,DRV09597,CUS48274,SUV,Vile Parle,Ghatkopar,2025-10-04 02:39:42,2025-10-04 03:42:42,63,4.98,19,144.62,completed
RID000204,DRV08508,CUS18965,Sedan,Powai,Juhu,2026-04-15 09:23:21,2026-04-15 10:03:21,40,21.88,15,378.2,completed
RID000205,DRV09928,CUS12605,SUV,Santacruz,Borivali,2025-09-16 12:52:22,2025-09-16 13:31:22,39,25.35,19,531.65,completed
RID000206,DRV05256,CUS20428,Sedan,Borivali,Powai,2025-10-18 02:33:02,2025-10-18 03:07:02,34,22.63,15,389.45,completed
RID000207,DRV05786,CUS17010,SUV,Bandra,Borivali,2026-02-09 17:12:01,2026-02-09 17:50:01,38,17.82,19,388.58,completed
RID000208,DRV05364,CUS49197,SUV,Dadar,Malad,2025-06-10 20:38:58,2025-06-10 21:19:58,41,28.13,19,584.47,completed
RID000209,DRV09149,CUS39214,SUV,Santacruz,Malad,2025-09-11 19:17:33,2025-09-11 20:32:33,75,12.58,19,289.02,cancelled
RID000210,DRV00979,CUS00315,Sedan,Andheri,Malad,2025-09-26 08:23:54,2025-09-26 08:46:54,23,7.81,15,167.15,completed
RID000211,DRV01309,CUS24765,Hatchback,Dadar,Bandra,2025-11-01 02:04:51,2025-11-01 02:42:51,38,16.69,11,233.59,completed
RID000212,DRV07822,CUS30857,Sedan,Juhu,Vile Parle,2026-05-20 00:07:58,2026-05-20 01:16:58,69,27.95,15,469.25,completed
RID000213,DRV09226,CUS24042,SUV,Andheri,Juhu,2026-03-22 10:18:50,2026-03-22 11:05:50,47,4.53,19,136.07,completed
RID000214,DRV07223,CUS42728,Sedan,Bandra,Dadar,2026-04-11 09:04:58,2026-04-11 09:49:58,45,5.33,15,129.95,completed
RID000215,DRV05050,CUS41781,Sedan,Vile Parle,Ghatkopar,2025-10-10 13:23:14,2025-10-10 14:08:14,45,23.07,15,396.05,completed
RID000216,DRV03187,CUS09812,SUV,Andheri,Dadar,2025-07-22 00:17:15,2025-07-22 01:45:15,88,11.33,19,265.27,completed
RID000217,DRV05570,CUS48715,SUV,Bandra,Andheri,2025-10-25 22:38:24,2025-10-26 00:04:24,86,12.63,19,289.97,completed
RID000218,DRV05245,CUS17670,Hatchback,Andheri,Malad,2026-01-10 17:04:45,2026-01-10 18:30:45,86,22.91,11,302.01,completed
RID000219,DRV09027,CUS20792,Hatchback,Juhu,Ghatkopar,2026-05-14 16:39:25,2026-05-14 17:36:25,57,20.03,11,270.33,completed
RID000220,DRV01400,CUS31399,SUV,Juhu,Andheri,2025-11-21 23:18:54,2025-11-22 00:38:54,80,1.31,19,74.89,completed
RID000221,DRV02145,CUS16986,SUV,Andheri,Powai,2025-09-05 08:22:47,2025-09-05 09:50:47,88,19.33,19,417.27,completed
RID000222,DRV03955,CUS04132,Sedan,Dadar,Borivali,2026-04-05 16:54:07,2026-04-05 17:56:07,62,6.68,15,150.2,completed
RID000223,DRV06234,CUS19778,Hatchback,Kurla,Malad,2026-03-17 14:26:53,2026-03-17 15:38:53,72,16.43,11,230.73,completed
RID000224,DRV05316,CUS20488,SUV,Dadar,Malad,2025-09-21 13:12:11,2025-09-21 14:05:11,53,18.23,19,396.37,completed
RID000225,DRV00670,CUS30316,SUV,Juhu,Andheri,2025-06-07 12:46:32,2025-06-07 13:18:32,32,9.86,19,237.34,completed
RID000226,DRV08825,CUS47639,SUV,Andheri,Borivali,2026-04-11 23:51:19,2026-04-12 00:50:19,59,8.33,19,208.27,completed
RID000227,DRV02341,CUS46743,SUV,Kurla,Ghatkopar,2025-11-15 01:20:13,2025-11-15 02:13:13,53,16.8,19,369.2,completed
RID000228,DRV07942,CUS37077,Sedan,Ghatkopar,Dadar,2025-11-22 02:51:27,2025-11-22 03:35:27,44,24.48,15,417.2,completed
RID000229,DRV09492,CUS16309,Hatchback,Bandra,Dadar,2025-07-06 03:49:00,2025-07-06 04:17:00,28,7.71,11,134.81,cancelled
RID000230,DRV02097,CUS45049,Sedan,Kurla,Vile Parle,2026-03-20 16:04:55,2026-03-20 16:54:55,50,5.83,15,137.45,completed
RID000231,DRV08558,CUS01484,SUV,Borivali,Dadar,2026-04-13 04:26:56,2026-04-13 04:49:56,23,24.24,19,510.56,completed
RID000232,DRV01842,CUS42603,Hatchback,Santacruz,Bandra,2025-07-23 10:13:51,2025-07-23 11:13:51,60,25.81,11,333.91,cancelled
RID000233,DRV01923,CUS42156,Hatchback,Vile Parle,Powai,2025-09-20 18:27:31,2025-09-20 19:39:31,72,12.39,11,186.29,cancelled
RID000234,DRV09320,CUS06870,Sedan,Powai,Juhu,2025-07-16 04:27:04,2025-07-16 05:40:04,73,7.32,15,159.8,cancelled
RID000235,DRV04487,CUS34314,SUV,Andheri,Ghatkopar,2025-07-31 12:48:45,2025-07-31 13:45:45,57,6.77,19,178.63,completed
RID000236,DRV03430,CUS47144,Sedan,Mulund,Juhu,2026-02-07 18:44:56,2026-02-07 19:36:56,52,16.15,15,292.25,completed
RID000237,DRV07053,CUS12025,Sedan,Dadar,Borivali,2026-03-26 16:13:23,2026-03-26 17:33:23,80,8.35,15,175.25,completed
RID000238,DRV06277,CUS25239,Hatchback,Vile Parle,Powai,2025-07-10 00:53:18,2025-07-10 02:16:18,83,25.78,11,333.58,completed
RID000239,DRV01681,CUS08789,Sedan,Andheri,Ghatkopar,2025-12-23 10:26:43,2025-12-23 11:46:43,80,25.62,15,434.3,cancelled
RID000240,DRV03373,CUS38066,SUV,Malad,Borivali,2026-05-29 17:24:19,2026-05-29 18:35:19,71,5.13,19,147.47,completed
RID000241,DRV04603,CUS35204,SUV,Juhu,Malad,2025-06-08 04:55:36,2025-06-08 05:55:36,60,17.4,19,380.6,completed
RID000242,DRV02557,CUS44103,SUV,Mulund,Malad,2025-09-04 11:41:22,2025-09-04 12:16:22,35,17.96,19,391.24,completed
RID000243,DRV00645,CUS06289,Sedan,Mulund,Borivali,2026-02-24 07:58:34,2026-02-24 08:44:34,46,17.1,15,306.5,cancelled
RID000244,DRV09223,CUS48053,Sedan,Bandra,Ghatkopar,2026-04-25 01:34:34,2026-04-25 01:55:34,21,15.84,15,287.6,cancelled
RID000245,DRV03516,CUS27957,SUV,Bandra,Borivali,2026-03-23 00:29:12,2026-03-23 00:53:12,24,22.05,19,468.95,completed
RID000246,DRV05195,CUS27138,SUV,Borivali,Andheri,2026-05-20 17:39:11,2026-05-20 19:01:11,82,17.17,19,376.23,cancelled
RID000247,DRV07090,CUS16634,SUV,Juhu,Bandra,2026-01-29 13:19:45,2026-01-29 14:13:45,54,15.68,19,347.92,completed
RID000248,DRV06103,CUS00776,SUV,Powai,Mulund,2026-04-01 06:05:38,2026-04-01 07:02:38,57,28.02,19,582.38,cancelled
RID000249,DRV00005,CUS05887,SUV,Kurla,Malad,2026-02-27 07:40:02,2026-02-27 09:01:02,81,20.53,19,440.07,completed
RID000250,DRV09660,CUS36252,SUV,Dadar,Kurla,2025-12-02 02:15:29,2025-12-02 02:44:29,29,11.46,19,267.74,cancelled
RID000251,DRV08236,CUS34366,SUV,Borivali,Ghatkopar,2025-09-16 09:45:21,2025-09-16 10:58:21,73,27.02,19,563.38,completed
RID000252,DRV01416,CUS46441,Sedan,Mulund,Kurla,2025-09-23 22:55:52,2025-09-24 00:18:52,83,8.69,15,180.35,completed
RID000253,DRV01974,CUS19930,Sedan,Bandra,Dadar,2026-03-07 18:01:29,2026-03-07 19:23:29,82,14.68,15,270.2,completed
RID000254,DRV05455,CUS11894,SUV,Andheri,Ghatkopar,2026-01-24 00:36:29,2026-01-24 01:47:29,71,26.3,19,549.7,cancelled
RID000255,DRV06519,CUS01517,Sedan,Dadar,Bandra,2026-04-27 19:58:07,2026-04-27 21:03:07,65,6.63,15,149.45,cancelled
RID000256,DRV06228,CUS11364,Sedan,Bandra,Mulund,2025-12-06 21:47:37,2025-12-06 22:30:37,43,15.61,15,284.15,completed
RID000257,DRV06856,CUS34905,Hatchback,Bandra,Powai,2025-12-06 01:18:53,2025-12-06 02:02:53,44,5.23,11,107.53,completed
RID000258,DRV09471,CUS36318,SUV,Ghatkopar,Borivali,2025-10-14 06:21:33,2025-10-14 07:31:33,70,17.24,19,377.56,completed
RID000259,DRV03448,CUS22359,Sedan,Borivali,Mulund,2025-08-01 08:03:05,2025-08-01 09:15:05,72,26.07,15,441.05,completed
RID000260,DRV08051,CUS48545,Sedan,Malad,Juhu,2026-05-15 16:13:37,2026-05-15 17:36:37,83,9.49,15,192.35,completed
RID000261,DRV02718,CUS18747,Hatchback,Borivali,Powai,2025-12-08 19:54:04,2025-12-08 21:02:04,68,27.23,11,349.53,cancelled
RID000262,DRV06134,CUS00603,SUV,Juhu,Mulund,2025-08-19 23:13:18,2025-08-20 00:18:18,65,15.35,19,341.65,completed
RID000263,DRV03641,CUS43652,SUV,Mulund,Santacruz,2025-07-16 03:46:11,2025-07-16 05:07:11,81,3.18,19,110.42,completed
RID000264,DRV04908,CUS02110,SUV,Santacruz,Andheri,2026-01-30 08:08:24,2026-01-30 09:17:24,69,26.73,19,557.87,cancelled
RID000265,DRV04407,CUS08212,Sedan,Powai,Bandra,2026-01-06 22:16:28,2026-01-06 23:15:28,59,24.02,15,410.3,completed
RID000266,DRV05355,CUS32970,Sedan,Borivali,Kurla,2026-01-08 01:58:02,2026-01-08 02:44:02,46,26.17,15,442.55,completed
RID000267,DRV03242,CUS42079,SUV,Andheri,Vile Parle,2026-05-24 06:04:16,2026-05-24 06:52:16,48,4.47,19,134.93,completed
RID000268,DRV00876,CUS40368,Sedan,Andheri,Juhu,2025-07-14 15:10:05,2025-07-14 15:37:05,27,13.27,15,249.05,completed
RID000269,DRV06867,CUS39965,SUV,Santacruz,Ghatkopar,2026-04-11 11:30:53,2026-04-11 11:58:53,28,17.56,19,383.64,completed
RID000270,DRV02078,CUS19833,Hatchback,Vile Parle,Borivali,2026-03-19 14:50:44,2026-03-19 15:29:44,39,18.61,11,254.71,cancelled
RID000271,DRV06237,CUS32268,SUV,Ghatkopar,Bandra,2026-02-08 04:11:17,2026-02-08 04:44:17,33,20.56,19,440.64,completed
RID000272,DRV07406,CUS25620,Hatchback,Mulund,Kurla,2025-12-28 04:02:58,2025-12-28 04:23:58,21,19.06,11,259.66,cancelled
RID000273,DRV00770,CUS05093,SUV,Bandra,Powai,2026-01-01 19:16:57,2026-01-01 20:15:57,59,22.68,19,480.92,completed
RID000274,DRV00332,CUS42408,SUV,Santacruz,Ghatkopar,2026-02-11 12:37:47,2026-02-11 13:26:47,49,20.0,19,430.0,completed
RID000275,DRV05299,CUS35164,Hatchback,Santacruz,Juhu,2025-07-10 00:56:38,2025-07-10 02:09:38,73,6.07,11,116.77,completed
RID000276,DRV03776,CUS32998,Sedan,Kurla,Dadar,2025-07-19 05:24:53,2025-07-19 06:10:53,46,8.12,15,171.8,cancelled
RID000277,DRV00648,CUS44374,Sedan,Vile Parle,Andheri,2025-07-21 09:33:44,2025-07-21 10:47:44,74,21.08,15,366.2,cancelled
RID000278,DRV01466,CUS05870,Hatchback,Ghatkopar,Malad,2026-05-25 13:45:08,2026-05-25 15:05:08,80,9.0,11,149.0,completed
RID000279,DRV07878,CUS14416,SUV,Santacruz,Malad,2025-12-07 09:42:24,2025-12-07 10:24:24,42,1.18,19,72.42,completed
RID000280,DRV03846,CUS06533,Sedan,Juhu,Santacruz,2025-07-01 16:26:02,2025-07-01 17:33:02,67,21.77,15,376.55,completed
RID000281,DRV08351,CUS05769,Hatchback,Bandra,Andheri,2025-08-09 10:20:13,2025-08-09 11:07:13,47,5.22,11,107.42,completed
RID000282,DRV07565,CUS11418,Sedan,Mulund,Borivali,2025-09-12 06:58:29,2025-09-12 07:58:29,60,22.2,15,383.0,cancelled
RID000283,DRV01166,CUS07614,SUV,Dadar,Borivali,2026-04-20 07:31:18,2026-04-20 08:08:18,37,17.72,19,386.68,completed
RID000284,DRV06601,CUS04238,SUV,Mulund,Borivali,2025-07-12 00:28:11,2025-07-12 01:46:11,78,17.17,19,376.23,completed
RID000285,DRV00329,CUS47075,Sedan,Ghatkopar,Andheri,2025-06-30 00:38:03,2025-06-30 01:07:03,29,13.15,15,247.25,completed
RID000286,DRV09793,CUS15194,Hatchback,Andheri,Ghatkopar,2026-03-16 04:06:29,2026-03-16 04:28:29,22,27.65,11,354.15,completed
RID000287,DRV04085,CUS15011,Sedan,Malad,Mulund,2026-01-24 17:58:29,2026-01-24 19:07:29,69,29.81,15,497.15,completed
RID000288,DRV09670,CUS07517,SUV,Vile Parle,Ghatkopar,2025-06-19 16:17:25,2025-06-19 16:44:25,27,23.75,19,501.25,completed
RID000289,DRV06056,CUS45389,SUV,Borivali,Bandra,2026-05-04 21:42:13,2026-05-04 22:36:13,54,11.64,19,271.16,cancelled
RID000290,DRV01812,CUS20205,Sedan,Borivali,Powai,2025-08-24 09:16:12,2025-08-24 10:22:12,66,10.12,15,201.8,completed
RID000291,DRV00247,CUS31759,Sedan,Kurla,Santacruz,2026-02-22 10:11:29,2026-02-22 11:03:29,52,15.18,15,277.7,completed
RID000292,DRV09547,CUS15514,Sedan,Santacruz,Dadar,2026-03-07 20:27:05,2026-03-07 21:27:05,60,25.42,15,431.3,completed
RID000293,DRV09339,CUS14600,SUV,Juhu,Powai,2025-06-21 00:57:19,2025-06-21 01:49:19,52,4.44,19,134.36,completed
RID000294,DRV03462,CUS18512,SUV,Dadar,Vile Parle,2025-06-17 00:42:16,2025-06-17 01:30:16,48,29.42,19,608.98,completed
RID000295,DRV02400,CUS10030,Sedan,Kurla,Dadar,2026-02-11 05:07:14,2026-02-11 06:37:14,90,9.93,15,198.95,completed
RID000296,DRV05413,CUS03962,SUV,Bandra,Dadar,2025-10-22 23:46:29,2025-10-23 01:12:29,86,29.42,19,608.98,completed
RID000297,DRV08316,CUS08377,SUV,Vile Parle,Bandra,2025-12-03 04:28:53,2025-12-03 05:11:53,43,16.87,19,370.53,completed
RID000298,DRV08059,CUS27536,SUV,Kurla,Vile Parle,2025-11-10 02:54:43,2025-11-10 03:30:43,36,10.21,19,243.99,completed
RID000299,DRV06634,CUS49703,SUV,Ghatkopar,Bandra,2025-06-21 08:10:31,2025-06-21 09:24:31,74,8.23,19,206.37,cancelled
RID000300,DRV05867,CUS04668,SUV,Vile Parle,Mulund,2026-04-21 22:47:04,2026-04-22 00:06:04,79,24.6,19,517.4,completed
RID000301,DRV07199,CUS26852,SUV,Bandra,Borivali,2025-07-19 08:54:53,2025-07-19 10:01:53,67,24.51,19,515.69,cancelled
RID000302,DRV01252,CUS38691,SUV,Santacruz,Andheri,2026-03-06 17:48:19,2026-03-06 18:31:19,43,9.66,19,233.54,completed
RID000303,DRV01401,CUS32766,SUV,Powai,Andheri,2026-02-16 06:35:34,2026-02-16 07:37:34,62,29.25,19,605.75,cancelled
RID000304,DRV00475,CUS21152,SUV,Andheri,Dadar,2026-02-03 20:31:34,2026-02-03 21:51:34,80,11.17,19,262.23,cancelled
RID000305,DRV05791,CUS37340,SUV,Santacruz,Kurla,2025-09-01 01:43:48,2025-09-01 03:00:48,77,15.22,19,339.18,completed
RID000306,DRV06629,CUS07684,Sedan,Malad,Powai,2025-09-24 05:49:30,2025-09-24 06:22:30,33,13.18,15,247.7,cancelled
RID000307,DRV02434,CUS08441,Sedan,Juhu,Andheri,2025-09-18 06:06:01,2025-09-18 06:36:01,30,8.21,15,173.15,completed
RID000308,DRV07391,CUS28210,SUV,Andheri,Malad,2025-07-24 03:54:42,2025-07-24 04:42:42,48,16.36,19,360.84,cancelled
RID000309,DRV06342,CUS28110,SUV,Vile Parle,Juhu,2025-08-28 03:57:33,2025-08-28 05:04:33,67,10.59,19,251.21,completed
RID000310,DRV06458,CUS30627,SUV,Powai,Malad,2026-03-21 16:07:11,2026-03-21 17:10:11,63,23.66,19,499.54,completed
RID000311,DRV07323,CUS22654,SUV,Malad,Juhu,2026-04-04 00:16:12,2026-04-04 01:21:12,65,23.43,19,495.17,completed
RID000312,DRV04414,CUS46765,Hatchback,Mulund,Andheri,2026-01-07 19:38:42,2026-01-07 20:17:42,39,26.33,11,339.63,completed
RID000313,DRV02671,CUS32009,Hatchback,Powai,Kurla,2025-09-07 06:14:23,2025-09-07 06:38:23,24,24.25,11,316.75,completed
RID000314,DRV03779,CUS13260,Hatchback,Mulund,Santacruz,2026-05-10 09:57:10,2026-05-10 10:48:10,51,27.76,11,355.36,cancelled
RID000315,DRV06259,CUS30250,SUV,Bandra,Ghatkopar,2026-04-25 23:09:45,2026-04-26 00:39:45,90,4.61,19,137.59,completed
RID000316,DRV08332,CUS42784,Sedan,Bandra,Mulund,2025-10-22 13:07:07,2025-10-22 14:31:07,84,19.39,15,340.85,completed
RID000317,DRV03101,CUS40046,SUV,Mulund,Juhu,2026-01-25 05:31:27,2026-01-25 06:06:27,35,19.41,19,418.79,completed
RID000318,DRV00136,CUS45969,Sedan,Santacruz,Vile Parle,2025-10-28 23:21:39,2025-10-29 00:03:39,42,13.08,15,246.2,cancelled
RID000319,DRV01935,CUS03936,SUV,Dadar,Powai,2026-01-12 04:30:52,2026-01-12 05:30:52,60,16.27,19,359.13,cancelled
RID000320,DRV03181,CUS14315,Sedan,Mulund,Ghatkopar,2025-09-26 09:19:59,2025-09-26 10:29:59,70,24.08,15,411.2,completed
RID000321,DRV04304,CUS02550,SUV,Kurla,Santacruz,2025-09-14 05:42:56,2025-09-14 06:28:56,46,28.44,19,590.36,completed
RID000322,DRV04258,CUS28592,Sedan,Dadar,Ghatkopar,2025-06-26 19:51:38,2025-06-26 21:14:38,83,9.64,15,194.6,cancelled
RID000323,DRV08662,CUS37317,Sedan,Ghatkopar,Malad,2025-06-13 20:16:00,2025-06-13 20:51:00,35,22.87,15,393.05,completed
RID000324,DRV01159,CUS27827,SUV,Kurla,Powai,2026-01-09 08:12:20,2026-01-09 09:35:20,83,11.83,19,274.77,completed
RID000325,DRV07206,CUS09192,SUV,Dadar,Ghatkopar,2026-01-15 19:09:34,2026-01-15 19:47:34,38,22.63,19,479.97,completed
RID000326,DRV08885,CUS34532,SUV,Malad,Bandra,2025-11-13 18:32:15,2025-11-13 19:29:15,57,27.14,19,565.66,completed
RID000327,DRV03595,CUS12026,SUV,Borivali,Dadar,2026-03-21 18:41:08,2026-03-21 19:26:08,45,13.13,19,299.47,completed
RID000328,DRV03085,CUS30434,Sedan,Andheri,Dadar,2026-02-16 06:32:06,2026-02-16 07:17:06,45,18.36,15,325.4,cancelled
RID000329,DRV06052,CUS17525,Hatchback,Borivali,Powai,2025-08-30 01:52:12,2025-08-30 02:20:12,28,10.96,11,170.56,cancelled
RID000330,DRV03555,CUS27487,SUV,Ghatkopar,Andheri,2026-01-09 06:24:22,2026-01-09 06:59:22,35,23.94,19,504.86,completed
RID000331,DRV05379,CUS28460,SUV,Santacruz,Juhu,2025-09-27 04:43:06,2025-09-27 05:12:06,29,8.62,19,213.78,completed
RID000332,DRV04509,CUS37135,SUV,Andheri,Malad,2025-06-08 07:05:03,2025-06-08 08:34:03,89,25.01,19,525.19,cancelled
RID000333,DRV02780,CUS24145,Hatchback,Powai,Bandra,2025-06-29 00:25:16,2025-06-29 01:23:16,58,11.2,11,173.2,completed
RID000334,DRV04784,CUS49600,SUV,Kurla,Malad,2025-08-17 10:11:03,2025-08-17 10:51:03,40,12.2,19,281.8,cancelled
RID000335,DRV08660,CUS21207,Hatchback,Malad,Andheri,2026-04-08 07:18:27,2026-04-08 08:13:27,55,25.48,11,330.28,completed
RID000336,DRV05143,CUS41812,Hatchback,Mulund,Ghatkopar,2026-04-25 20:10:28,2026-04-25 21:21:28,71,13.38,11,197.18,cancelled
RID000337,DRV00618,CUS08986,SUV,Juhu,Malad,2026-02-19 16:05:19,2026-02-19 16:45:19,40,8.34,19,208.46,completed
RID000338,DRV06110,CUS13952,SUV,Vile Parle,Andheri,2026-01-23 18:32:02,2026-01-23 19:37:02,65,22.27,19,473.13,completed
RID000339,DRV04939,CUS14047,Hatchback,Vile Parle,Ghatkopar,2026-04-08 18:46:25,2026-04-08 19:17:25,31,13.14,11,194.54,cancelled
RID000340,DRV03754,CUS39140,Hatchback,Santacruz,Dadar,2026-02-04 09:10:07,2026-02-04 10:20:07,70,13.71,11,200.81,cancelled
RID000341,DRV07373,CUS19358,Sedan,Ghatkopar,Malad,2025-11-27 15:21:02,2025-11-27 15:41:02,20,29.26,15,488.9,cancelled
RID000342,DRV04863,CUS07746,SUV,Kurla,Andheri,2026-02-20 06:22:31,2026-02-20 07:51:31,89,12.71,19,291.49,completed
RID000343,DRV00296,CUS13342,Sedan,Dadar,Andheri,2026-01-14 02:47:52,2026-01-14 03:17:52,30,26.44,15,446.6,completed
RID000344,DRV02291,CUS40379,SUV,Ghatkopar,Vile Parle,2025-10-04 11:01:09,2025-10-04 12:06:09,65,14.51,19,325.69,completed
RID000345,DRV09053,CUS21380,SUV,Malad,Powai,2025-09-19 13:24:02,2025-09-19 13:57:02,33,8.66,19,214.54,completed
RID000346,DRV09959,CUS41958,Sedan,Kurla,Borivali,2025-09-05 18:14:04,2025-09-05 19:15:04,61,18.58,15,328.7,completed
RID000347,DRV07600,CUS01707,Sedan,Vile Parle,Powai,2026-02-19 04:22:23,2026-02-19 04:56:23,34,22.04,15,380.6,completed
RID000348,DRV05605,CUS05550,SUV,Malad,Kurla,2025-07-04 12:32:24,2025-07-04 13:45:24,73,18.85,19,408.15,completed
RID000349,DRV08552,CUS39375,Sedan,Mulund,Kurla,2026-01-04 09:41:04,2026-01-04 10:41:04,60,12.52,15,237.8,completed
RID000350,DRV04524,CUS39116,SUV,Juhu,Malad,2026-01-25 11:28:45,2026-01-25 12:31:45,63,3.18,19,110.42,completed
RID000351,DRV01148,CUS20462,SUV,Kurla,Borivali,2026-03-19 00:37:52,2026-03-19 01:06:52,29,11.4,19,266.6,cancelled
RID000352,DRV09109,CUS42076,Sedan,Kurla,Vile Parle,2025-07-12 07:50:28,2025-07-12 08:28:28,38,19.17,15,337.55,completed
RID000353,DRV07678,CUS21928,Sedan,Kurla,Malad,2025-12-31 09:17:29,2025-12-31 09:56:29,39,1.36,15,70.4,completed
RID000354,DRV09088,CUS44619,SUV,Mulund,Borivali,2026-06-01 14:17:29,2026-06-01 14:55:29,38,6.2,19,167.8,completed
RID000355,DRV06663,CUS13211,Sedan,Andheri,Dadar,2026-05-19 02:27:33,2026-05-19 03:19:33,52,14.97,15,274.55,completed
RID000356,DRV02908,CUS16954,Sedan,Juhu,Vile Parle,2026-04-28 06:19:20,2026-04-28 07:07:20,48,17.8,15,317.0,cancelled
RID000357,DRV08955,CUS11804,Hatchback,Powai,Dadar,2026-03-17 17:29:22,2026-03-17 17:56:22,27,15.42,11,219.62,completed
RID000358,DRV04339,CUS37470,Hatchback,Santacruz,Ghatkopar,2026-05-04 01:11:51,2026-05-04 02:39:51,88,22.94,11,302.34,completed
RID000359,DRV09757,CUS43960,SUV,Kurla,Ghatkopar,2026-01-20 01:55:15,2026-01-20 02:50:15,55,16.19,19,357.61,completed
RID000360,DRV06218,CUS33282,SUV,Dadar,Kurla,2025-12-18 20:42:01,2025-12-18 21:32:01,50,26.02,19,544.38,cancelled
RID000361,DRV01964,CUS36555,Sedan,Mulund,Andheri,2025-10-26 18:19:43,2025-10-26 19:29:43,70,22.04,15,380.6,cancelled
RID000362,DRV08224,CUS39847,SUV,Borivali,Malad,2025-12-26 16:18:46,2025-12-26 17:18:46,60,9.94,19,238.86,completed
RID000363,DRV08577,CUS33663,SUV,Ghatkopar,Powai,2025-11-22 08:50:57,2025-11-22 09:36:57,46,21.09,19,450.71,completed
RID000364,DRV05392,CUS49551,Hatchback,Juhu,Mulund,2025-08-17 12:39:52,2025-08-17 13:34:52,55,22.11,11,293.21,completed
RID000365,DRV02346,CUS28994,Sedan,Mulund,Andheri,2026-04-27 01:30:52,2026-04-27 02:45:52,75,19.88,15,348.2,completed
RID000366,DRV02980,CUS27171,SUV,Bandra,Santacruz,2026-02-24 19:38:21,2026-02-24 20:27:21,49,26.79,19,559.01,completed
RID000367,DRV05728,CUS38908,Sedan,Dadar,Santacruz,2025-12-22 08:18:21,2025-12-22 09:10:21,52,26.54,15,448.1,completed
RID000368,DRV03217,CUS35564,SUV,Bandra,Ghatkopar,2025-07-09 05:09:17,2025-07-09 06:37:17,88,20.95,19,448.05,cancelled
RID000369,DRV02399,CUS20041,SUV,Bandra,Andheri,2026-02-25 05:37:34,2026-02-25 06:14:34,37,23.58,19,498.02,completed
RID000370,DRV02339,CUS14251,SUV,Malad,Borivali,2026-02-08 01:11:04,2026-02-08 01:43:04,32,2.45,19,96.55,completed
RID000371,DRV00591,CUS08632,Sedan,Borivali,Kurla,2025-11-08 13:43:33,2025-11-08 15:01:33,78,23.74,15,406.1,completed
RID000372,DRV09155,CUS49330,Sedan,Vile Parle,Bandra,2025-09-18 09:55:55,2025-09-18 10:43:55,48,25.01,15,425.15,completed
RID000373,DRV04613,CUS17177,SUV,Bandra,Andheri,2025-10-25 20:44:04,2025-10-25 21:28:04,44,5.6,19,156.4,cancelled
RID000374,DRV04345,CUS08850,Hatchback,Powai,Ghatkopar,2025-07-21 18:18:09,2025-07-21 19:39:09,81,6.37,11,120.07,completed
RID000375,DRV05692,CUS25162,SUV,Mulund,Bandra,2025-06-16 10:50:20,2025-06-16 11:11:20,21,13.4,19,304.6,completed
